136.00	7.741e-18
136.05	7.987e-18
136.10	8.091e-18
136.15	8.210e-18
136.20	8.450e-18
136.25	8.725e-18
136.30	8.947e-18
136.35	9.132e-18
136.40	9.528e-18
136.45	9.827e-18
136.50	1.009e-17
136.55	1.021e-17
136.60	1.058e-17
136.65	1.072e-17
136.70	1.117e-17
136.75	1.130e-17
136.80	1.150e-17
136.85	1.176e-17
136.90	1.189e-17
136.95	1.212e-17
137.00	1.236e-17
137.05	1.246e-17
137.10	1.246e-17
137.15	1.283e-17
137.20	1.282e-17
137.25	1.319e-17
137.30	1.323e-17
137.35	1.346e-17
137.40	1.342e-17
137.45	1.330e-17
137.50	1.373e-17
137.55	1.360e-17
137.60	1.372e-17
137.65	1.380e-17
137.70	1.388e-17
137.75	1.383e-17
137.80	1.415e-17
137.85	1.398e-17
137.90	1.427e-17
137.95	1.431e-17
138.00	1.417e-17
138.05	1.424e-17
138.10	1.442e-17
138.15	1.449e-17
138.20	1.437e-17
138.25	1.455e-17
138.30	1.451e-17
138.35	1.450e-17
138.40	1.453e-17
138.45	1.473e-17
138.50	1.468e-17
138.55	1.456e-17
138.60	1.476e-17
138.65	1.453e-17
138.70	1.477e-17
138.75	1.505e-17
138.80	1.478e-17
138.85	1.478e-17
138.90	1.473e-17
138.95	1.490e-17
139.00	1.481e-17
139.05	1.501e-17
139.10	1.499e-17
139.15	1.501e-17
139.20	1.483e-17
139.25	1.525e-17
139.30	1.511e-17
139.35	1.522e-17
139.40	1.500e-17
139.45	1.493e-17
139.50	1.514e-17
139.55	1.515e-17
139.60	1.494e-17
139.65	1.500e-17
139.70	1.526e-17
139.75	1.519e-17
139.80	1.520e-17
139.85	1.514e-17
139.90	1.507e-17
139.95	1.532e-17
140.00	1.538e-17
140.05	1.516e-17
140.10	1.525e-17
140.15	1.538e-17
140.20	1.526e-17
140.25	1.549e-17
140.30	1.541e-17
140.35	1.530e-17
140.40	1.540e-17
140.45	1.521e-17
